data,produto_id,nome_produto_x,categoria_x,quantidade_vendida,preco_unitario,ds,yhat,nome_produto_y,categoria_y
2024-08-28,prod_027,Hambúrguer Congelado,Congelados,31,42.77,2024-11-30,1325.1091744191249,Fio Dental,Higiene
2024-07-06,prod_043,Creme Dental,Higiene,88,41.05,2024-11-30,1336.4224609079429,Condicionador,Higiene
2024-10-09,prod_027,Hambúrguer Congelado,Congelados,34,42.77,2024-11-30,1325.1091744191249,Fio Dental,Higiene
2024-05-13,prod_044,Batata Frita Congelada,Congelados,80,13.67,2024-11-30,1539.6172481861358,Linguiça,Carnes
2024-06-14,prod_001,Sabão em Pó,Limpeza,46,23.35,2024-11-30,2254.720870695732,Sabão em Pó,Limpeza
2024-05-14,prod_048,Condicionador,Higiene,26,24.66,2024-11-30,1505.1264611941092,Lasanha Congelada,Congelados
2024-08-23,prod_028,Azeite de Oliva,Alimentação,6,6.99,2024-11-30,1497.0754394272983,Linguiça,Carnes
2024-06-12,prod_044,Batata Frita Congelada,Congelados,58,13.67,2024-11-30,1539.6172481861358,Linguiça,Carnes
2024-07-13,prod_029,Condicionador,Higiene,55,11.87,2024-11-30,1537.287760979408,Carvão para Churrasco,Diversos
2024-07-13,prod_017,Amaciante,Limpeza,32,21.47,2024-11-30,1576.461218135125,Pão Integral,Padaria
2024-05-14,prod_013,Perfume,Cosméticos,1,21.84,2024-11-30,1678.9102613361465,Manteiga,Frios e Laticínios
2024-06-27,prod_044,Batata Frita Congelada,Congelados,26,13.67,2024-11-30,1539.6172481861358,Linguiça,Carnes
2024-09-12,prod_027,Hambúrguer Congelado,Congelados,21,42.77,2024-11-30,1325.1091744191249,Fio Dental,Higiene
2024-05-26,prod_045,Biscoito,Padaria,64,23.74,2024-11-30,1569.600782792661,Desinfetante,Limpeza
2024-09-16,prod_037,Fio Dental,Higiene,70,13.07,2024-11-30,1496.8549106221392,Presunto,Frios e Laticínios
2024-08-06,prod_036,Creme Dental,Higiene,32,32.87,2024-11-30,1667.2522033960106,Sabonete Líquido,Higiene
2024-10-08,prod_021,Condicionador,Higiene,73,31.54,2024-11-30,1383.926075406138,Hambúrguer Congelado,Congelados
2024-09-15,prod_005,Multiuso,Limpeza,20,30.45,2024-11-30,2742.6184495315906,Multiuso,Limpeza
2024-08-17,prod_011,Peixe Congelado,Congelados,20,23.12,2024-11-30,1433.2102699303432,Sabonete,Higiene
2024-08-31,prod_017,Amaciante,Limpeza,53,21.47,2024-11-30,1576.461218135125,Pão Integral,Padaria
2024-08-17,prod_023,Fósforo,Diversos,1,6.76,2024-11-30,1558.8512950877998,Desinfetante,Limpeza
2024-08-11,prod_045,Biscoito,Padaria,18,23.74,2024-11-30,1569.600782792661,Desinfetante,Limpeza
2024-09-18,prod_005,Multiuso,Limpeza,62,30.45,2024-11-30,2742.6184495315906,Multiuso,Limpeza
2024-07-03,prod_017,Amaciante,Limpeza,55,21.47,2024-11-30,1576.461218135125,Pão Integral,Padaria
2024-06-30,prod_039,Peixe Congelado,Congelados,66,32.36,2024-11-30,1502.9551923797003,Feijão,Alimentação
2024-05-22,prod_048,Condicionador,Higiene,80,24.66,2024-11-30,1505.1264611941092,Lasanha Congelada,Congelados
2024-05-07,prod_025,Picanha,Carnes,76,28.87,2024-11-30,1619.4968051646013,Filé de Peito de Frango,Carnes
2024-07-19,prod_045,Biscoito,Padaria,57,23.74,2024-11-30,1569.600782792661,Desinfetante,Limpeza
2024-08-19,prod_030,Perfume,Cosméticos,1,36.85,2024-11-30,1486.212670359204,Vinho Tinto,Bebidas
2024-04-26,prod_002,Desodorante,Higiene,70,10.5,2024-11-30,1559.326432389065,Desinfetante,Limpeza
2024-07-18,prod_001,Sabão em Pó,Limpeza,95,23.35,2024-11-30,2254.720870695732,Sabão em Pó,Limpeza
2024-05-07,prod_028,Azeite de Oliva,Alimentação,58,6.99,2024-11-30,1497.0754394272983,Linguiça,Carnes
2024-05-11,prod_025,Picanha,Carnes,42,28.87,2024-11-30,1619.4968051646013,Filé de Peito de Frango,Carnes
2024-08-06,prod_017,Amaciante,Limpeza,21,21.47,2024-11-30,1576.461218135125,Pão Integral,Padaria
2024-08-26,prod_021,Condicionador,Higiene,84,31.54,2024-11-30,1383.926075406138,Hambúrguer Congelado,Congelados
2024-09-05,prod_032,Água Mineral,Bebidas,64,11.12,2024-11-30,1530.6287463301446,Pão Francês,Padaria
2024-06-22,prod_045,Biscoito,Padaria,37,23.74,2024-11-30,1569.600782792661,Desinfetante,Limpeza
2024-05-12,prod_015,Detergente,Limpeza,44,38.8,2024-11-30,1430.942761855685,Manteiga,Frios e Laticínios
2024-06-13,prod_009,Presunto,Frios e Laticínios,17,12.19,2024-11-30,1424.3250507345297,Arroz,Alimentação
2024-10-08,prod_009,Presunto,Frios e Laticínios,94,12.19,2024-11-30,1424.3250507345297,Arroz,Alimentação
2024-10-17,prod_036,Creme Dental,Higiene,14,32.87,2024-11-30,1667.2522033960106,Sabonete Líquido,Higiene
2024-09-11,prod_042,Farinha de Trigo,Alimentação,58,7.48,2024-11-30,1492.7891262132096,Açúcar,Alimentação
2024-07-09,prod_041,Amaciante,Limpeza,50,27.1,2024-11-30,1591.5433289430614,Fósforo,Diversos
2024-05-21,prod_035,Loção Hidratante,Cosméticos,44,26.21,2024-11-30,1423.97693029008,Lâmpada,Diversos
2024-08-21,prod_048,Condicionador,Higiene,8,24.66,2024-11-30,1505.1264611941092,Lasanha Congelada,Congelados
2024-06-12,prod_032,Água Mineral,Bebidas,86,11.12,2024-11-30,1530.6287463301446,Pão Francês,Padaria
2024-09-26,prod_039,Peixe Congelado,Congelados,82,32.36,2024-11-30,1502.9551923797003,Feijão,Alimentação
2024-07-24,prod_012,Loção Hidratante,Cosméticos,8,6.52,2024-11-30,1134.5062838805495,Suco de Laranja,Bebidas
2024-06-12,prod_029,Condicionador,Higiene,59,11.87,2024-11-30,1537.287760979408,Carvão para Churrasco,Diversos
2024-04-28,prod_033,Nuggets,Congelados,74,22.43,2024-11-30,1370.8583788677397,Lasanha Congelada,Congelados
2024-09-05,prod_018,Presunto,Frios e Laticínios,84,47.02,2024-11-30,1466.0407218898556,Macarrão,Alimentação
2024-07-20,prod_030,Perfume,Cosméticos,85,36.85,2024-11-30,1486.212670359204,Vinho Tinto,Bebidas
2024-05-27,prod_015,Detergente,Limpeza,100,38.8,2024-11-30,1430.942761855685,Manteiga,Frios e Laticínios
2024-08-08,prod_045,Biscoito,Padaria,92,23.74,2024-11-30,1569.600782792661,Desinfetante,Limpeza
2024-07-18,prod_018,Presunto,Frios e Laticínios,27,47.02,2024-11-30,1466.0407218898556,Macarrão,Alimentação
2024-06-30,prod_024,Perfume,Cosméticos,22,15.81,2024-11-30,2594.6055686525374,Perfume,Cosméticos
2024-10-05,prod_016,Manteiga,Frios e Laticínios,100,10.68,2024-11-30,1602.8620517841862,Croissant,Padaria
2024-07-13,prod_012,Loção Hidratante,Cosméticos,19,6.52,2024-11-30,1134.5062838805495,Suco de Laranja,Bebidas
2024-05-13,prod_004,Energético,Bebidas,95,39.46,2024-11-30,1454.1478280586434,Fósforo,Diversos
2024-04-25,prod_027,Hambúrguer Congelado,Congelados,44,42.77,2024-11-30,1325.1091744191249,Fio Dental,Higiene
2024-06-30,prod_011,Peixe Congelado,Congelados,47,23.12,2024-11-30,1433.2102699303432,Sabonete,Higiene
2024-06-11,prod_038,Guardanapos,Diversos,27,35.43,2024-11-30,1533.8171808066024,Vinho Tinto,Bebidas
2024-04-22,prod_038,Guardanapos,Diversos,15,35.43,2024-11-30,1533.8171808066024,Vinho Tinto,Bebidas
2024-09-09,prod_028,Azeite de Oliva,Alimentação,46,6.99,2024-11-30,1497.0754394272983,Linguiça,Carnes
2024-08-05,prod_036,Creme Dental,Higiene,57,32.87,2024-11-30,1667.2522033960106,Sabonete Líquido,Higiene
2024-10-16,prod_017,Amaciante,Limpeza,16,21.47,2024-11-30,1576.461218135125,Pão Integral,Padaria
2024-06-24,prod_017,Amaciante,Limpeza,1,21.47,2024-11-30,1576.461218135125,Pão Integral,Padaria
2024-09-14,prod_032,Água Mineral,Bebidas,23,11.12,2024-11-30,1530.6287463301446,Pão Francês,Padaria
2024-07-06,prod_042,Farinha de Trigo,Alimentação,77,7.48,2024-11-30,1492.7891262132096,Açúcar,Alimentação
2024-05-23,prod_030,Perfume,Cosméticos,24,36.85,2024-11-30,1486.212670359204,Vinho Tinto,Bebidas
2024-07-02,prod_042,Farinha de Trigo,Alimentação,58,7.48,2024-11-30,1492.7891262132096,Açúcar,Alimentação
2024-04-23,prod_050,Desodorante,Higiene,17,25.41,2024-11-30,1350.7101483318484,Farinha de Trigo,Alimentação
2024-09-15,prod_033,Nuggets,Congelados,2,22.43,2024-11-30,1370.8583788677397,Lasanha Congelada,Congelados
2024-10-06,prod_034,Cerveja,Bebidas,90,46.47,2024-11-30,1640.183255056216,Papel Filme,Diversos
2024-07-06,prod_017,Amaciante,Limpeza,84,21.47,2024-11-30,1576.461218135125,Pão Integral,Padaria
2024-05-31,prod_042,Farinha de Trigo,Alimentação,21,7.48,2024-11-30,1492.7891262132096,Açúcar,Alimentação
2024-06-25,prod_039,Peixe Congelado,Congelados,40,32.36,2024-11-30,1502.9551923797003,Feijão,Alimentação
2024-07-11,prod_044,Batata Frita Congelada,Congelados,34,13.67,2024-11-30,1539.6172481861358,Linguiça,Carnes
2024-09-28,prod_024,Perfume,Cosméticos,22,15.81,2024-11-30,2594.6055686525374,Perfume,Cosméticos
2024-09-19,prod_002,Desodorante,Higiene,46,10.5,2024-11-30,1559.326432389065,Desinfetante,Limpeza
2024-08-09,prod_028,Azeite de Oliva,Alimentação,32,6.99,2024-11-30,1497.0754394272983,Linguiça,Carnes
2024-10-18,prod_010,Costela,Carnes,40,10.39,2024-11-30,1344.1082865451142,Bife de Alcatra,Carnes
2024-06-18,prod_025,Picanha,Carnes,75,28.87,2024-11-30,1619.4968051646013,Filé de Peito de Frango,Carnes
2024-07-20,prod_005,Multiuso,Limpeza,1,30.45,2024-11-30,2742.6184495315906,Multiuso,Limpeza
2024-05-04,prod_016,Manteiga,Frios e Laticínios,66,10.68,2024-11-30,1602.8620517841862,Croissant,Padaria
2024-08-06,prod_050,Desodorante,Higiene,60,25.41,2024-11-30,1350.7101483318484,Farinha de Trigo,Alimentação
2024-08-08,prod_017,Amaciante,Limpeza,63,21.47,2024-11-30,1576.461218135125,Pão Integral,Padaria
2024-08-07,prod_006,Água Mineral,Bebidas,51,33.12,2024-11-30,1601.1793309251757,Costela,Carnes
2024-06-26,prod_018,Presunto,Frios e Laticínios,76,47.02,2024-11-30,1466.0407218898556,Macarrão,Alimentação
2024-05-18,prod_027,Hambúrguer Congelado,Congelados,19,42.77,2024-11-30,1325.1091744191249,Fio Dental,Higiene
2024-07-06,prod_001,Sabão em Pó,Limpeza,26,23.35,2024-11-30,2254.720870695732,Sabão em Pó,Limpeza
2024-10-12,prod_036,Creme Dental,Higiene,13,32.87,2024-11-30,1667.2522033960106,Sabonete Líquido,Higiene
2024-08-15,prod_018,Presunto,Frios e Laticínios,52,47.02,2024-11-30,1466.0407218898556,Macarrão,Alimentação
2024-08-20,prod_028,Azeite de Oliva,Alimentação,36,6.99,2024-11-30,1497.0754394272983,Linguiça,Carnes
2024-07-31,prod_026,Hambúrguer Congelado,Congelados,83,28.57,2024-11-30,1366.9350814546483,Leite Integral,Frios e Laticínios
2024-09-29,prod_005,Multiuso,Limpeza,29,30.45,2024-11-30,2742.6184495315906,Multiuso,Limpeza
2024-04-22,prod_008,Energético,Bebidas,32,30.29,2024-11-30,1521.7651787243078,Sorvete,Congelados
2024-08-30,prod_010,Costela,Carnes,9,10.39,2024-11-30,1344.1082865451142,Bife de Alcatra,Carnes
2024-10-08,prod_031,Requeijão,Frios e Laticínios,59,40.28,2024-11-30,1551.2663254767594,Biscoito,Padaria
2024-06-07,prod_002,Desodorante,Higiene,25,10.5,2024-11-30,1559.326432389065,Desinfetante,Limpeza
2024-08-26,prod_001,Sabão em Pó,Limpeza,84,23.35,2024-11-30,2254.720870695732,Sabão em Pó,Limpeza
2024-10-09,prod_044,Batata Frita Congelada,Congelados,19,13.67,2024-11-30,1539.6172481861358,Linguiça,Carnes
2024-05-08,prod_045,Biscoito,Padaria,25,23.74,2024-11-30,1569.600782792661,Desinfetante,Limpeza
2024-08-12,prod_008,Energético,Bebidas,73,30.29,2024-11-30,1521.7651787243078,Sorvete,Congelados
2024-10-15,prod_048,Condicionador,Higiene,23,24.66,2024-11-30,1505.1264611941092,Lasanha Congelada,Congelados
2024-10-15,prod_015,Detergente,Limpeza,27,38.8,2024-11-30,1430.942761855685,Manteiga,Frios e Laticínios
2024-05-30,prod_044,Batata Frita Congelada,Congelados,11,13.67,2024-11-30,1539.6172481861358,Linguiça,Carnes
2024-10-05,prod_034,Cerveja,Bebidas,41,46.47,2024-11-30,1640.183255056216,Papel Filme,Diversos
2024-07-10,prod_033,Nuggets,Congelados,24,22.43,2024-11-30,1370.8583788677397,Lasanha Congelada,Congelados
2024-07-17,prod_040,Hambúrguer Congelado,Congelados,3,26.23,2024-11-30,1492.8087852485123,Café,Alimentação
2024-07-28,prod_050,Desodorante,Higiene,70,25.41,2024-11-30,1350.7101483318484,Farinha de Trigo,Alimentação
2024-10-01,prod_047,Frango,Carnes,53,34.68,2024-11-30,1297.9309525244728,Torta de Frango,Padaria
2024-09-15,prod_008,Energético,Bebidas,84,30.29,2024-11-30,1521.7651787243078,Sorvete,Congelados
2024-05-01,prod_010,Costela,Carnes,20,10.39,2024-11-30,1344.1082865451142,Bife de Alcatra,Carnes
2024-07-16,prod_046,Peixe Congelado,Congelados,39,14.54,2024-11-30,1351.3873691568078,Loção Hidratante,Cosméticos
2024-10-06,prod_038,Guardanapos,Diversos,71,35.43,2024-11-30,1533.8171808066024,Vinho Tinto,Bebidas
2024-09-07,prod_023,Fósforo,Diversos,53,6.76,2024-11-30,1558.8512950877998,Desinfetante,Limpeza
2024-10-14,prod_027,Hambúrguer Congelado,Congelados,58,42.77,2024-11-30,1325.1091744191249,Fio Dental,Higiene
2024-05-22,prod_040,Hambúrguer Congelado,Congelados,14,26.23,2024-11-30,1492.8087852485123,Café,Alimentação
2024-05-25,prod_039,Peixe Congelado,Congelados,78,32.36,2024-11-30,1502.9551923797003,Feijão,Alimentação
2024-05-02,prod_013,Perfume,Cosméticos,78,21.84,2024-11-30,1678.9102613361465,Manteiga,Frios e Laticínios
2024-05-08,prod_047,Frango,Carnes,99,34.68,2024-11-30,1297.9309525244728,Torta de Frango,Padaria
2024-07-10,prod_013,Perfume,Cosméticos,57,21.84,2024-11-30,1678.9102613361465,Manteiga,Frios e Laticínios
2024-05-27,prod_009,Presunto,Frios e Laticínios,67,12.19,2024-11-30,1424.3250507345297,Arroz,Alimentação
2024-06-30,prod_019,Papel Filme,Diversos,35,30.87,2024-11-30,1489.0666020246524,Esmalte,Cosméticos
2024-08-20,prod_015,Detergente,Limpeza,13,38.8,2024-11-30,1430.942761855685,Manteiga,Frios e Laticínios
2024-08-27,prod_014,Pilhas,Diversos,54,27.52,2024-11-30,1366.6256205078312,Base,Cosméticos
2024-06-02,prod_025,Picanha,Carnes,11,28.87,2024-11-30,1619.4968051646013,Filé de Peito de Frango,Carnes
2024-05-31,prod_007,Desinfetante,Limpeza,84,41.66,2024-11-30,1527.638736889167,Limpa Vidros,Limpeza
2024-07-27,prod_027,Hambúrguer Congelado,Congelados,23,42.77,2024-11-30,1325.1091744191249,Fio Dental,Higiene
2024-05-10,prod_008,Energético,Bebidas,63,30.29,2024-11-30,1521.7651787243078,Sorvete,Congelados
2024-09-15,prod_040,Hambúrguer Congelado,Congelados,34,26.23,2024-11-30,1492.8087852485123,Café,Alimentação
2024-10-02,prod_034,Cerveja,Bebidas,81,46.47,2024-11-30,1640.183255056216,Papel Filme,Diversos
2024-09-01,prod_036,Creme Dental,Higiene,37,32.87,2024-11-30,1667.2522033960106,Sabonete Líquido,Higiene
2024-05-08,prod_040,Hambúrguer Congelado,Congelados,48,26.23,2024-11-30,1492.8087852485123,Café,Alimentação
2024-08-24,prod_017,Amaciante,Limpeza,79,21.47,2024-11-30,1576.461218135125,Pão Integral,Padaria
2024-06-15,prod_014,Pilhas,Diversos,20,27.52,2024-11-30,1366.6256205078312,Base,Cosméticos
2024-06-02,prod_048,Condicionador,Higiene,88,24.66,2024-11-30,1505.1264611941092,Lasanha Congelada,Congelados
2024-06-03,prod_045,Biscoito,Padaria,20,23.74,2024-11-30,1569.600782792661,Desinfetante,Limpeza
2024-04-28,prod_014,Pilhas,Diversos,99,27.52,2024-11-30,1366.6256205078312,Base,Cosméticos
2024-05-29,prod_014,Pilhas,Diversos,16,27.52,2024-11-30,1366.6256205078312,Base,Cosméticos
2024-08-11,prod_035,Loção Hidratante,Cosméticos,92,26.21,2024-11-30,1423.97693029008,Lâmpada,Diversos
2024-05-30,prod_022,Condicionador,Higiene,14,36.86,2024-11-30,1538.169528954254,Feijão,Alimentação
2024-05-12,prod_007,Desinfetante,Limpeza,79,41.66,2024-11-30,1527.638736889167,Limpa Vidros,Limpeza
2024-07-18,prod_031,Requeijão,Frios e Laticínios,3,40.28,2024-11-30,1551.2663254767594,Biscoito,Padaria
2024-06-17,prod_046,Peixe Congelado,Congelados,96,14.54,2024-11-30,1351.3873691568078,Loção Hidratante,Cosméticos
2024-07-28,prod_019,Papel Filme,Diversos,19,30.87,2024-11-30,1489.0666020246524,Esmalte,Cosméticos
2024-09-11,prod_013,Perfume,Cosméticos,14,21.84,2024-11-30,1678.9102613361465,Manteiga,Frios e Laticínios
2024-05-10,prod_002,Desodorante,Higiene,98,10.5,2024-11-30,1559.326432389065,Desinfetante,Limpeza
2024-08-12,prod_030,Perfume,Cosméticos,98,36.85,2024-11-30,1486.212670359204,Vinho Tinto,Bebidas
2024-07-27,prod_010,Costela,Carnes,82,10.39,2024-11-30,1344.1082865451142,Bife de Alcatra,Carnes
2024-05-20,prod_045,Biscoito,Padaria,68,23.74,2024-11-30,1569.600782792661,Desinfetante,Limpeza
2024-07-03,prod_034,Cerveja,Bebidas,88,46.47,2024-11-30,1640.183255056216,Papel Filme,Diversos
2024-05-27,prod_028,Azeite de Oliva,Alimentação,68,6.99,2024-11-30,1497.0754394272983,Linguiça,Carnes
2024-07-06,prod_040,Hambúrguer Congelado,Congelados,94,26.23,2024-11-30,1492.8087852485123,Café,Alimentação
2024-07-07,prod_047,Frango,Carnes,69,34.68,2024-11-30,1297.9309525244728,Torta de Frango,Padaria
2024-09-03,prod_018,Presunto,Frios e Laticínios,27,47.02,2024-11-30,1466.0407218898556,Macarrão,Alimentação
2024-05-15,prod_034,Cerveja,Bebidas,48,46.47,2024-11-30,1640.183255056216,Papel Filme,Diversos
2024-08-18,prod_025,Picanha,Carnes,100,28.87,2024-11-30,1619.4968051646013,Filé de Peito de Frango,Carnes
2024-04-29,prod_048,Condicionador,Higiene,49,24.66,2024-11-30,1505.1264611941092,Lasanha Congelada,Congelados
2024-07-04,prod_009,Presunto,Frios e Laticínios,92,12.19,2024-11-30,1424.3250507345297,Arroz,Alimentação
2024-08-04,prod_036,Creme Dental,Higiene,17,32.87,2024-11-30,1667.2522033960106,Sabonete Líquido,Higiene
2024-07-01,prod_013,Perfume,Cosméticos,81,21.84,2024-11-30,1678.9102613361465,Manteiga,Frios e Laticínios
2024-09-07,prod_013,Perfume,Cosméticos,34,21.84,2024-11-30,1678.9102613361465,Manteiga,Frios e Laticínios
2024-06-18,prod_039,Peixe Congelado,Congelados,11,32.36,2024-11-30,1502.9551923797003,Feijão,Alimentação
2024-06-14,prod_002,Desodorante,Higiene,87,10.5,2024-11-30,1559.326432389065,Desinfetante,Limpeza
2024-08-15,prod_026,Hambúrguer Congelado,Congelados,48,28.57,2024-11-30,1366.9350814546483,Leite Integral,Frios e Laticínios
2024-08-16,prod_048,Condicionador,Higiene,61,24.66,2024-11-30,1505.1264611941092,Lasanha Congelada,Congelados
2024-06-30,prod_025,Picanha,Carnes,60,28.87,2024-11-30,1619.4968051646013,Filé de Peito de Frango,Carnes
2024-05-16,prod_044,Batata Frita Congelada,Congelados,81,13.67,2024-11-30,1539.6172481861358,Linguiça,Carnes
2024-07-19,prod_005,Multiuso,Limpeza,77,30.45,2024-11-30,2742.6184495315906,Multiuso,Limpeza
2024-05-08,prod_034,Cerveja,Bebidas,96,46.47,2024-11-30,1640.183255056216,Papel Filme,Diversos
2024-09-04,prod_042,Farinha de Trigo,Alimentação,91,7.48,2024-11-30,1492.7891262132096,Açúcar,Alimentação
2024-08-22,prod_021,Condicionador,Higiene,44,31.54,2024-11-30,1383.926075406138,Hambúrguer Congelado,Congelados
2024-07-27,prod_029,Condicionador,Higiene,59,11.87,2024-11-30,1537.287760979408,Carvão para Churrasco,Diversos
2024-06-27,prod_019,Papel Filme,Diversos,88,30.87,2024-11-30,1489.0666020246524,Esmalte,Cosméticos
2024-08-25,prod_010,Costela,Carnes,57,10.39,2024-11-30,1344.1082865451142,Bife de Alcatra,Carnes
2024-08-20,prod_045,Biscoito,Padaria,95,23.74,2024-11-30,1569.600782792661,Desinfetante,Limpeza
2024-07-06,prod_045,Biscoito,Padaria,75,23.74,2024-11-30,1569.600782792661,Desinfetante,Limpeza
2024-10-19,prod_001,Sabão em Pó,Limpeza,53,23.35,2024-11-30,2254.720870695732,Sabão em Pó,Limpeza
2024-10-17,prod_041,Amaciante,Limpeza,63,27.1,2024-11-30,1591.5433289430614,Fósforo,Diversos
2024-09-02,prod_025,Picanha,Carnes,59,28.87,2024-11-30,1619.4968051646013,Filé de Peito de Frango,Carnes
2024-06-10,prod_026,Hambúrguer Congelado,Congelados,18,28.57,2024-11-30,1366.9350814546483,Leite Integral,Frios e Laticínios
2024-05-14,prod_002,Desodorante,Higiene,90,10.5,2024-11-30,1559.326432389065,Desinfetante,Limpeza
2024-09-17,prod_020,Farinha de Trigo,Alimentação,42,5.56,2024-11-30,1491.4639314415322,Sorvete,Congelados
2024-08-28,prod_040,Hambúrguer Congelado,Congelados,51,26.23,2024-11-30,1492.8087852485123,Café,Alimentação
2024-08-14,prod_008,Energético,Bebidas,88,30.29,2024-11-30,1521.7651787243078,Sorvete,Congelados
2024-09-15,prod_010,Costela,Carnes,28,10.39,2024-11-30,1344.1082865451142,Bife de Alcatra,Carnes
2024-06-19,prod_015,Detergente,Limpeza,1,38.8,2024-11-30,1430.942761855685,Manteiga,Frios e Laticínios
2024-04-23,prod_047,Frango,Carnes,14,34.68,2024-11-30,1297.9309525244728,Torta de Frango,Padaria
2024-05-29,prod_020,Farinha de Trigo,Alimentação,68,5.56,2024-11-30,1491.4639314415322,Sorvete,Congelados
2024-08-16,prod_017,Amaciante,Limpeza,22,21.47,2024-11-30,1576.461218135125,Pão Integral,Padaria
2024-09-25,prod_018,Presunto,Frios e Laticínios,10,47.02,2024-11-30,1466.0407218898556,Macarrão,Alimentação
2024-10-12,prod_026,Hambúrguer Congelado,Congelados,93,28.57,2024-11-30,1366.9350814546483,Leite Integral,Frios e Laticínios
2024-07-21,prod_037,Fio Dental,Higiene,53,13.07,2024-11-30,1496.8549106221392,Presunto,Frios e Laticínios
2024-07-30,prod_043,Creme Dental,Higiene,36,41.05,2024-11-30,1336.4224609079429,Condicionador,Higiene
2024-09-24,prod_049,Linguiça,Carnes,22,14.19,2024-11-30,1571.4364900452802,Energético,Bebidas
2024-07-05,prod_031,Requeijão,Frios e Laticínios,82,40.28,2024-11-30,1551.2663254767594,Biscoito,Padaria
2024-04-27,prod_045,Biscoito,Padaria,81,23.74,2024-11-30,1569.600782792661,Desinfetante,Limpeza
2024-08-08,prod_001,Sabão em Pó,Limpeza,13,23.35,2024-11-30,2254.720870695732,Sabão em Pó,Limpeza
