data,produto_id,nome_produto,categoria,quantidade_vendida,preco_unitario
2024-05-17,prod_008,Carne Moída,Carnes,35,39.03
2024-09-26,prod_043,Farinha de Trigo,Alimentação,66,11.56
2024-08-14,prod_029,Pão de Forma,Padaria,99,11.52
2024-08-20,prod_041,Fósforo,Diversos,36,36.86
2024-08-13,prod_010,Iogurte,Frios e Laticínios,67,16.1
2024-08-15,prod_003,Bife de Alcatra,Carnes,22,38.02
2024-07-17,prod_039,Suco de Laranja,Bebidas,79,47.16
2024-05-16,prod_043,Farinha de Trigo,Alimentação,72,11.56
2024-09-04,prod_026,Nuggets,Congelados,29,10.42
2024-07-29,prod_004,Requeijão,Frios e Laticínios,66,14.14
2024-09-02,prod_039,Suco de Laranja,Bebidas,67,47.16
2024-06-03,prod_018,Leite Integral,Frios e Laticínios,86,28.75
2024-08-05,prod_044,Manteiga,Frios e Laticínios,10,39.71
2024-05-04,prod_013,Costela,Carnes,22,17.56
2024-09-30,prod_024,Amaciante,Limpeza,36,14.44
2024-09-15,prod_028,Vinho Tinto,Bebidas,3,10.07
2024-05-31,prod_016,Croissant,Padaria,93,37.36
2024-08-18,prod_047,Pão Francês,Padaria,92,17.71
2024-09-27,prod_032,Requeijão,Frios e Laticínios,49,8.51
2024-08-07,prod_043,Farinha de Trigo,Alimentação,20,11.56
2024-05-01,prod_001,Bolo de Chocolate,Padaria,75,9.56
2024-05-30,prod_014,Protetor Solar,Cosméticos,100,12.84
2024-07-28,prod_024,Amaciante,Limpeza,66,14.44
2024-07-03,prod_042,Esponja de Aço,Limpeza,62,34.71
2024-09-27,prod_023,Queijo Mussarela,Frios e Laticínios,93,21.01
2024-07-29,prod_045,Requeijão,Frios e Laticínios,87,34.06
2024-10-19,prod_050,Esponja de Aço,Limpeza,59,30.0
2024-10-04,prod_029,Pão de Forma,Padaria,56,11.52
2024-05-20,prod_008,Carne Moída,Carnes,84,39.03
2024-05-06,prod_013,Costela,Carnes,52,17.56
2024-05-23,prod_018,Leite Integral,Frios e Laticínios,45,28.75
2024-05-23,prod_001,Bolo de Chocolate,Padaria,17,9.56
2024-10-14,prod_003,Bife de Alcatra,Carnes,34,38.02
2024-08-06,prod_016,Croissant,Padaria,51,37.36
2024-06-10,prod_027,Leite Integral,Frios e Laticínios,87,22.96
2024-10-16,prod_021,Carvão para Churrasco,Diversos,44,5.64
2024-05-05,prod_048,Peixe Congelado,Congelados,18,15.82
2024-05-30,prod_038,Pizza Congelada,Congelados,23,37.38
2024-08-26,prod_028,Vinho Tinto,Bebidas,27,10.07
2024-06-07,prod_007,Condicionador,Higiene,24,13.53
2024-07-22,prod_040,Nuggets,Congelados,63,29.19
2024-08-12,prod_021,Carvão para Churrasco,Diversos,64,5.64
2024-08-24,prod_043,Farinha de Trigo,Alimentação,16,11.56
2024-05-21,prod_020,Limpa Vidros,Limpeza,89,10.48
2024-05-14,prod_021,Carvão para Churrasco,Diversos,47,5.64
2024-08-18,prod_008,Carne Moída,Carnes,11,39.03
2024-06-15,prod_039,Suco de Laranja,Bebidas,98,47.16
2024-09-18,prod_046,Amaciante,Limpeza,80,36.75
2024-05-11,prod_008,Carne Moída,Carnes,98,39.03
2024-09-07,prod_022,Filé de Peito de Frango,Carnes,12,36.71
2024-09-03,prod_044,Manteiga,Frios e Laticínios,48,39.71
2024-07-18,prod_007,Condicionador,Higiene,29,13.53
2024-08-06,prod_012,Açúcar,Alimentação,7,7.35
2024-09-10,prod_033,Sabão em Pó,Limpeza,69,13.43
2024-05-24,prod_049,Loção Hidratante,Cosméticos,90,18.19
2024-07-13,prod_040,Nuggets,Congelados,70,29.19
2024-07-05,prod_014,Protetor Solar,Cosméticos,83,12.84
2024-05-01,prod_018,Leite Integral,Frios e Laticínios,87,28.75
2024-09-01,prod_040,Nuggets,Congelados,49,29.19
2024-09-23,prod_043,Farinha de Trigo,Alimentação,11,11.56
2024-10-17,prod_029,Pão de Forma,Padaria,22,11.52
2024-07-16,prod_044,Manteiga,Frios e Laticínios,60,39.71
2024-05-17,prod_045,Requeijão,Frios e Laticínios,59,34.06
2024-05-06,prod_041,Fósforo,Diversos,67,36.86
2024-06-02,prod_034,Guardanapos,Diversos,56,7.56
2024-09-08,prod_002,Perfume,Cosméticos,91,40.75
2024-05-19,prod_001,Bolo de Chocolate,Padaria,33,9.56
2024-05-16,prod_001,Bolo de Chocolate,Padaria,18,9.56
2024-06-29,prod_008,Carne Moída,Carnes,82,39.03
2024-06-30,prod_038,Pizza Congelada,Congelados,91,37.38
2024-10-02,prod_011,Peixe Congelado,Congelados,9,24.04
2024-06-30,prod_001,Bolo de Chocolate,Padaria,12,9.56
2024-08-30,prod_013,Costela,Carnes,4,17.56
2024-08-05,prod_050,Esponja de Aço,Limpeza,51,30.0
2024-05-13,prod_050,Esponja de Aço,Limpeza,46,30.0
2024-10-01,prod_028,Vinho Tinto,Bebidas,8,10.07
2024-07-21,prod_022,Filé de Peito de Frango,Carnes,100,36.71
2024-10-02,prod_007,Condicionador,Higiene,23,13.53
2024-06-08,prod_008,Carne Moída,Carnes,56,39.03
2024-04-26,prod_035,Esmalte,Cosméticos,80,45.96
2024-06-16,prod_033,Sabão em Pó,Limpeza,7,13.43
2024-08-29,prod_041,Fósforo,Diversos,83,36.86
2024-07-23,prod_005,Multiuso,Limpeza,25,29.72
2024-05-05,prod_024,Amaciante,Limpeza,32,14.44
2024-06-03,prod_020,Limpa Vidros,Limpeza,47,10.48
2024-07-17,prod_022,Filé de Peito de Frango,Carnes,37,36.71
2024-07-29,prod_022,Filé de Peito de Frango,Carnes,29,36.71
2024-06-22,prod_036,Pão Integral,Padaria,97,11.68
2024-09-01,prod_004,Requeijão,Frios e Laticínios,60,14.14
2024-06-09,prod_039,Suco de Laranja,Bebidas,84,47.16
2024-06-27,prod_044,Manteiga,Frios e Laticínios,64,39.71
2024-06-01,prod_039,Suco de Laranja,Bebidas,64,47.16
2024-09-28,prod_007,Condicionador,Higiene,4,13.53
2024-06-18,prod_047,Pão Francês,Padaria,39,17.71
2024-09-10,prod_037,Linguiça,Carnes,22,41.8
2024-07-31,prod_015,Pão de Forma,Padaria,66,42.57
2024-10-02,prod_036,Pão Integral,Padaria,20,11.68
2024-06-04,prod_032,Requeijão,Frios e Laticínios,1,8.51
2024-08-29,prod_027,Leite Integral,Frios e Laticínios,29,22.96
2024-06-04,prod_026,Nuggets,Congelados,39,10.42
2024-05-08,prod_001,Bolo de Chocolate,Padaria,85,9.56
2024-07-27,prod_020,Limpa Vidros,Limpeza,42,10.48
2024-04-23,prod_014,Protetor Solar,Cosméticos,46,12.84
2024-05-30,prod_033,Sabão em Pó,Limpeza,43,13.43
2024-04-30,prod_038,Pizza Congelada,Congelados,18,37.38
2024-06-17,prod_003,Bife de Alcatra,Carnes,86,38.02
2024-09-27,prod_038,Pizza Congelada,Congelados,4,37.38
2024-05-11,prod_044,Manteiga,Frios e Laticínios,61,39.71
2024-06-08,prod_002,Perfume,Cosméticos,22,40.75
2024-09-15,prod_040,Nuggets,Congelados,39,29.19
2024-06-03,prod_018,Leite Integral,Frios e Laticínios,80,28.75
2024-06-05,prod_009,Suco de Laranja,Bebidas,88,33.15
2024-09-01,prod_007,Condicionador,Higiene,58,13.53
2024-06-13,prod_012,Açúcar,Alimentação,83,7.35
2024-10-11,prod_002,Perfume,Cosméticos,14,40.75
2024-10-08,prod_012,Açúcar,Alimentação,78,7.35
2024-07-26,prod_041,Fósforo,Diversos,83,36.86
2024-09-24,prod_023,Queijo Mussarela,Frios e Laticínios,73,21.01
2024-09-25,prod_021,Carvão para Churrasco,Diversos,71,5.64
2024-05-11,prod_038,Pizza Congelada,Congelados,80,37.38
2024-07-14,prod_026,Nuggets,Congelados,20,10.42
2024-10-13,prod_043,Farinha de Trigo,Alimentação,97,11.56
2024-05-21,prod_019,Hambúrguer Congelado,Congelados,75,46.57
2024-07-28,prod_045,Requeijão,Frios e Laticínios,73,34.06
2024-05-26,prod_049,Loção Hidratante,Cosméticos,35,18.19
2024-06-16,prod_030,Croissant,Padaria,94,49.73
2024-06-24,prod_017,Esponja de Aço,Limpeza,75,14.38
2024-08-22,prod_049,Loção Hidratante,Cosméticos,92,18.19
2024-07-12,prod_020,Limpa Vidros,Limpeza,30,10.48
2024-05-21,prod_043,Farinha de Trigo,Alimentação,84,11.56
2024-07-11,prod_040,Nuggets,Congelados,12,29.19
2024-05-16,prod_028,Vinho Tinto,Bebidas,27,10.07
2024-04-23,prod_050,Esponja de Aço,Limpeza,79,30.0
2024-08-31,prod_004,Requeijão,Frios e Laticínios,65,14.14
2024-06-14,prod_047,Pão Francês,Padaria,72,17.71
2024-09-20,prod_010,Iogurte,Frios e Laticínios,31,16.1
2024-05-01,prod_038,Pizza Congelada,Congelados,66,37.38
2024-07-14,prod_024,Amaciante,Limpeza,88,14.44
2024-07-10,prod_017,Esponja de Aço,Limpeza,85,14.38
2024-09-03,prod_015,Pão de Forma,Padaria,35,42.57
2024-05-11,prod_012,Açúcar,Alimentação,96,7.35
2024-07-21,prod_013,Costela,Carnes,100,17.56
2024-08-02,prod_026,Nuggets,Congelados,70,10.42
2024-06-07,prod_033,Sabão em Pó,Limpeza,13,13.43
2024-07-04,prod_036,Pão Integral,Padaria,6,11.68
2024-08-31,prod_050,Esponja de Aço,Limpeza,98,30.0
2024-09-20,prod_017,Esponja de Aço,Limpeza,13,14.38
2024-10-07,prod_002,Perfume,Cosméticos,1,40.75
2024-08-17,prod_033,Sabão em Pó,Limpeza,54,13.43
2024-08-17,prod_029,Pão de Forma,Padaria,2,11.52
2024-06-05,prod_019,Hambúrguer Congelado,Congelados,64,46.57
2024-08-23,prod_017,Esponja de Aço,Limpeza,17,14.38
2024-07-07,prod_044,Manteiga,Frios e Laticínios,74,39.71
2024-10-13,prod_021,Carvão para Churrasco,Diversos,89,5.64
2024-10-12,prod_044,Manteiga,Frios e Laticínios,61,39.71
2024-10-19,prod_002,Perfume,Cosméticos,63,40.75
2024-04-29,prod_028,Vinho Tinto,Bebidas,4,10.07
2024-09-05,prod_039,Suco de Laranja,Bebidas,70,47.16
2024-07-10,prod_037,Linguiça,Carnes,44,41.8
2024-10-16,prod_027,Leite Integral,Frios e Laticínios,6,22.96
2024-06-24,prod_013,Costela,Carnes,7,17.56
2024-08-25,prod_049,Loção Hidratante,Cosméticos,16,18.19
2024-08-26,prod_012,Açúcar,Alimentação,84,7.35
2024-08-23,prod_012,Açúcar,Alimentação,3,7.35
2024-08-05,prod_018,Leite Integral,Frios e Laticínios,34,28.75
2024-07-03,prod_014,Protetor Solar,Cosméticos,32,12.84
2024-06-24,prod_021,Carvão para Churrasco,Diversos,5,5.64
2024-07-24,prod_035,Esmalte,Cosméticos,43,45.96
2024-08-08,prod_004,Requeijão,Frios e Laticínios,27,14.14
2024-04-27,prod_030,Croissant,Padaria,79,49.73
2024-09-07,prod_035,Esmalte,Cosméticos,74,45.96
2024-09-22,prod_016,Croissant,Padaria,83,37.36
2024-05-29,prod_049,Loção Hidratante,Cosméticos,10,18.19
2024-05-01,prod_042,Esponja de Aço,Limpeza,57,34.71
2024-07-29,prod_019,Hambúrguer Congelado,Congelados,76,46.57
2024-07-26,prod_039,Suco de Laranja,Bebidas,89,47.16
2024-06-19,prod_024,Amaciante,Limpeza,15,14.44
2024-09-08,prod_037,Linguiça,Carnes,83,41.8
2024-08-09,prod_040,Nuggets,Congelados,80,29.19
2024-08-19,prod_022,Filé de Peito de Frango,Carnes,71,36.71
2024-07-06,prod_023,Queijo Mussarela,Frios e Laticínios,20,21.01
2024-05-04,prod_045,Requeijão,Frios e Laticínios,75,34.06
2024-07-14,prod_047,Pão Francês,Padaria,97,17.71
2024-07-27,prod_009,Suco de Laranja,Bebidas,23,33.15
2024-07-09,prod_015,Pão de Forma,Padaria,71,42.57
2024-09-01,prod_045,Requeijão,Frios e Laticínios,80,34.06
2024-08-25,prod_047,Pão Francês,Padaria,96,17.71
2024-10-09,prod_007,Condicionador,Higiene,39,13.53
2024-05-15,prod_031,Condicionador,Higiene,99,8.94
2024-05-27,prod_043,Farinha de Trigo,Alimentação,7,11.56
2024-09-07,prod_011,Peixe Congelado,Congelados,67,24.04
2024-04-25,prod_015,Pão de Forma,Padaria,38,42.57
2024-06-01,prod_014,Protetor Solar,Cosméticos,64,12.84
2024-07-08,prod_023,Queijo Mussarela,Frios e Laticínios,97,21.01
2024-10-05,prod_003,Bife de Alcatra,Carnes,18,38.02
2024-10-14,prod_018,Leite Integral,Frios e Laticínios,41,28.75
2024-07-04,prod_024,Amaciante,Limpeza,3,14.44
2024-09-18,prod_049,Loção Hidratante,Cosméticos,62,18.19
2024-08-04,prod_035,Esmalte,Cosméticos,65,45.96
2024-04-23,prod_038,Pizza Congelada,Congelados,87,37.38
2024-06-30,prod_042,Esponja de Aço,Limpeza,89,34.71
2024-09-17,prod_038,Pizza Congelada,Congelados,75,37.38
2024-06-08,prod_029,Pão de Forma,Padaria,34,11.52
2024-08-25,prod_028,Vinho Tinto,Bebidas,87,10.07
2024-10-03,prod_007,Condicionador,Higiene,79,13.53
2024-05-13,prod_010,Iogurte,Frios e Laticínios,54,16.1
2024-07-13,prod_046,Amaciante,Limpeza,21,36.75
2024-08-01,prod_017,Esponja de Aço,Limpeza,2,14.38
2024-07-01,prod_046,Amaciante,Limpeza,93,36.75
2024-06-10,prod_010,Iogurte,Frios e Laticínios,67,16.1
2024-05-20,prod_032,Requeijão,Frios e Laticínios,69,8.51
2024-06-25,prod_007,Condicionador,Higiene,66,13.53
2024-05-12,prod_001,Bolo de Chocolate,Padaria,56,9.56
2024-05-27,prod_036,Pão Integral,Padaria,25,11.68
2024-07-15,prod_045,Requeijão,Frios e Laticínios,11,34.06
2024-07-27,prod_019,Hambúrguer Congelado,Congelados,38,46.57
2024-08-20,prod_030,Croissant,Padaria,36,49.73
2024-05-17,prod_037,Linguiça,Carnes,62,41.8
2024-06-14,prod_047,Pão Francês,Padaria,36,17.71
2024-09-07,prod_011,Peixe Congelado,Congelados,43,24.04
2024-05-13,prod_013,Costela,Carnes,96,17.56
2024-10-17,prod_030,Croissant,Padaria,3,49.73
2024-09-10,prod_044,Manteiga,Frios e Laticínios,98,39.71
2024-06-05,prod_017,Esponja de Aço,Limpeza,9,14.38
2024-06-12,prod_043,Farinha de Trigo,Alimentação,39,11.56
2024-05-22,prod_044,Manteiga,Frios e Laticínios,70,39.71
2024-05-29,prod_010,Iogurte,Frios e Laticínios,95,16.1
2024-05-23,prod_019,Hambúrguer Congelado,Congelados,66,46.57
2024-06-25,prod_030,Croissant,Padaria,60,49.73
2024-05-13,prod_006,Batata Frita Congelada,Congelados,82,45.94
2024-08-06,prod_050,Esponja de Aço,Limpeza,78,30.0
2024-07-31,prod_048,Peixe Congelado,Congelados,40,15.82
2024-10-10,prod_025,Peixe Congelado,Congelados,12,48.54
2024-05-18,prod_017,Esponja de Aço,Limpeza,36,14.38
2024-05-08,prod_043,Farinha de Trigo,Alimentação,54,11.56
2024-05-05,prod_019,Hambúrguer Congelado,Congelados,71,46.57
2024-09-16,prod_017,Esponja de Aço,Limpeza,1,14.38
2024-06-23,prod_027,Leite Integral,Frios e Laticínios,85,22.96
2024-07-22,prod_031,Condicionador,Higiene,22,8.94
2024-05-12,prod_006,Batata Frita Congelada,Congelados,11,45.94
2024-06-03,prod_042,Esponja de Aço,Limpeza,34,34.71
2024-06-13,prod_019,Hambúrguer Congelado,Congelados,40,46.57
2024-10-19,prod_040,Nuggets,Congelados,70,29.19
2024-08-31,prod_028,Vinho Tinto,Bebidas,49,10.07
2024-06-19,prod_013,Costela,Carnes,1,17.56
2024-05-20,prod_049,Loção Hidratante,Cosméticos,30,18.19
2024-10-12,prod_019,Hambúrguer Congelado,Congelados,28,46.57
2024-09-23,prod_044,Manteiga,Frios e Laticínios,49,39.71
2024-06-03,prod_009,Suco de Laranja,Bebidas,20,33.15
2024-06-21,prod_024,Amaciante,Limpeza,6,14.44
2024-05-10,prod_042,Esponja de Aço,Limpeza,44,34.71
2024-07-11,prod_015,Pão de Forma,Padaria,82,42.57
2024-09-17,prod_044,Manteiga,Frios e Laticínios,84,39.71
2024-05-16,prod_042,Esponja de Aço,Limpeza,77,34.71
2024-05-31,prod_036,Pão Integral,Padaria,100,11.68
2024-10-03,prod_013,Costela,Carnes,50,17.56
2024-07-13,prod_021,Carvão para Churrasco,Diversos,20,5.64
2024-09-04,prod_016,Croissant,Padaria,12,37.36
2024-08-15,prod_013,Costela,Carnes,8,17.56
2024-07-31,prod_018,Leite Integral,Frios e Laticínios,59,28.75
2024-06-25,prod_001,Bolo de Chocolate,Padaria,72,9.56
2024-05-24,prod_029,Pão de Forma,Padaria,7,11.52
2024-08-04,prod_006,Batata Frita Congelada,Congelados,84,45.94
2024-09-11,prod_040,Nuggets,Congelados,50,29.19
2024-10-12,prod_014,Protetor Solar,Cosméticos,53,12.84
2024-09-10,prod_037,Linguiça,Carnes,80,41.8
2024-05-16,prod_033,Sabão em Pó,Limpeza,80,13.43
2024-09-17,prod_045,Requeijão,Frios e Laticínios,98,34.06
2024-09-13,prod_030,Croissant,Padaria,40,49.73
2024-08-17,prod_020,Limpa Vidros,Limpeza,84,10.48
2024-10-02,prod_008,Carne Moída,Carnes,22,39.03
2024-05-20,prod_037,Linguiça,Carnes,100,41.8
2024-07-03,prod_002,Perfume,Cosméticos,93,40.75
2024-06-05,prod_045,Requeijão,Frios e Laticínios,26,34.06
2024-08-26,prod_015,Pão de Forma,Padaria,95,42.57
2024-09-28,prod_043,Farinha de Trigo,Alimentação,59,11.56
2024-09-16,prod_004,Requeijão,Frios e Laticínios,65,14.14
2024-10-16,prod_016,Croissant,Padaria,18,37.36
2024-08-01,prod_019,Hambúrguer Congelado,Congelados,37,46.57
2024-09-13,prod_010,Iogurte,Frios e Laticínios,8,16.1
2024-04-27,prod_017,Esponja de Aço,Limpeza,61,14.38
2024-05-13,prod_030,Croissant,Padaria,91,49.73
2024-04-23,prod_017,Esponja de Aço,Limpeza,45,14.38
2024-05-27,prod_050,Esponja de Aço,Limpeza,39,30.0
2024-05-04,prod_044,Manteiga,Frios e Laticínios,24,39.71
2024-05-15,prod_032,Requeijão,Frios e Laticínios,77,8.51
2024-08-14,prod_020,Limpa Vidros,Limpeza,88,10.48
2024-09-19,prod_028,Vinho Tinto,Bebidas,21,10.07
2024-08-06,prod_008,Carne Moída,Carnes,100,39.03
2024-08-25,prod_009,Suco de Laranja,Bebidas,61,33.15
2024-07-07,prod_010,Iogurte,Frios e Laticínios,47,16.1
2024-04-30,prod_041,Fósforo,Diversos,89,36.86
2024-08-21,prod_046,Amaciante,Limpeza,2,36.75
2024-04-29,prod_019,Hambúrguer Congelado,Congelados,30,46.57
2024-05-19,prod_004,Requeijão,Frios e Laticínios,19,14.14
2024-10-08,prod_006,Batata Frita Congelada,Congelados,50,45.94
2024-07-21,prod_021,Carvão para Churrasco,Diversos,46,5.64
2024-08-02,prod_018,Leite Integral,Frios e Laticínios,98,28.75
2024-09-03,prod_024,Amaciante,Limpeza,67,14.44
2024-07-05,prod_001,Bolo de Chocolate,Padaria,95,9.56
2024-07-09,prod_006,Batata Frita Congelada,Congelados,96,45.94
2024-04-26,prod_045,Requeijão,Frios e Laticínios,85,34.06
2024-07-25,prod_022,Filé de Peito de Frango,Carnes,67,36.71
2024-07-07,prod_042,Esponja de Aço,Limpeza,94,34.71
2024-08-25,prod_049,Loção Hidratante,Cosméticos,71,18.19
2024-07-04,prod_049,Loção Hidratante,Cosméticos,31,18.19
2024-09-14,prod_048,Peixe Congelado,Congelados,61,15.82
2024-05-22,prod_022,Filé de Peito de Frango,Carnes,60,36.71
2024-05-29,prod_037,Linguiça,Carnes,15,41.8
2024-09-01,prod_027,Leite Integral,Frios e Laticínios,9,22.96
2024-06-19,prod_045,Requeijão,Frios e Laticínios,57,34.06
2024-07-16,prod_021,Carvão para Churrasco,Diversos,42,5.64
2024-07-05,prod_021,Carvão para Churrasco,Diversos,57,5.64
2024-09-12,prod_028,Vinho Tinto,Bebidas,50,10.07
2024-07-05,prod_045,Requeijão,Frios e Laticínios,61,34.06
2024-08-04,prod_011,Peixe Congelado,Congelados,81,24.04
2024-07-07,prod_026,Nuggets,Congelados,76,10.42
2024-08-17,prod_044,Manteiga,Frios e Laticínios,28,39.71
2024-09-14,prod_027,Leite Integral,Frios e Laticínios,36,22.96
2024-08-06,prod_024,Amaciante,Limpeza,14,14.44
2024-08-01,prod_022,Filé de Peito de Frango,Carnes,13,36.71
2024-07-03,prod_012,Açúcar,Alimentação,83,7.35
2024-06-10,prod_021,Carvão para Churrasco,Diversos,99,5.64
2024-08-05,prod_050,Esponja de Aço,Limpeza,56,30.0
2024-07-16,prod_027,Leite Integral,Frios e Laticínios,41,22.96
2024-07-30,prod_008,Carne Moída,Carnes,11,39.03
2024-05-20,prod_022,Filé de Peito de Frango,Carnes,3,36.71
2024-06-24,prod_011,Peixe Congelado,Congelados,7,24.04
2024-09-10,prod_031,Condicionador,Higiene,4,8.94
2024-07-31,prod_042,Esponja de Aço,Limpeza,58,34.71
2024-09-29,prod_045,Requeijão,Frios e Laticínios,88,34.06
2024-08-14,prod_020,Limpa Vidros,Limpeza,92,10.48
2024-05-10,prod_014,Protetor Solar,Cosméticos,96,12.84
2024-07-01,prod_014,Protetor Solar,Cosméticos,87,12.84
2024-07-23,prod_034,Guardanapos,Diversos,95,7.56
2024-05-17,prod_028,Vinho Tinto,Bebidas,11,10.07
2024-08-25,prod_002,Perfume,Cosméticos,35,40.75
2024-09-08,prod_032,Requeijão,Frios e Laticínios,58,8.51
2024-07-25,prod_002,Perfume,Cosméticos,96,40.75
2024-06-25,prod_018,Leite Integral,Frios e Laticínios,83,28.75
2024-08-20,prod_009,Suco de Laranja,Bebidas,31,33.15
2024-06-11,prod_008,Carne Moída,Carnes,63,39.03
2024-06-18,prod_040,Nuggets,Congelados,85,29.19
2024-06-22,prod_010,Iogurte,Frios e Laticínios,86,16.1
2024-08-19,prod_032,Requeijão,Frios e Laticínios,37,8.51
2024-09-18,prod_044,Manteiga,Frios e Laticínios,47,39.71
2024-07-03,prod_049,Loção Hidratante,Cosméticos,79,18.19
2024-07-09,prod_050,Esponja de Aço,Limpeza,46,30.0
2024-10-14,prod_040,Nuggets,Congelados,26,29.19
2024-05-08,prod_008,Carne Moída,Carnes,57,39.03
2024-08-24,prod_026,Nuggets,Congelados,87,10.42
2024-05-03,prod_008,Carne Moída,Carnes,97,39.03
2024-10-11,prod_015,Pão de Forma,Padaria,74,42.57
2024-07-25,prod_027,Leite Integral,Frios e Laticínios,5,22.96
2024-06-01,prod_003,Bife de Alcatra,Carnes,13,38.02
2024-05-08,prod_038,Pizza Congelada,Congelados,89,37.38
2024-04-23,prod_027,Leite Integral,Frios e Laticínios,81,22.96
2024-10-17,prod_014,Protetor Solar,Cosméticos,69,12.84
2024-06-29,prod_002,Perfume,Cosméticos,60,40.75
2024-06-21,prod_010,Iogurte,Frios e Laticínios,37,16.1
2024-08-17,prod_030,Croissant,Padaria,61,49.73
2024-05-06,prod_025,Peixe Congelado,Congelados,61,48.54
2024-04-27,prod_007,Condicionador,Higiene,81,13.53
2024-05-27,prod_045,Requeijão,Frios e Laticínios,3,34.06
2024-07-14,prod_030,Croissant,Padaria,9,49.73
2024-05-27,prod_005,Multiuso,Limpeza,43,29.72
2024-07-25,prod_011,Peixe Congelado,Congelados,39,24.04
2024-07-07,prod_048,Peixe Congelado,Congelados,32,15.82
2024-07-25,prod_026,Nuggets,Congelados,23,10.42
2024-10-05,prod_001,Bolo de Chocolate,Padaria,60,9.56
2024-05-20,prod_045,Requeijão,Frios e Laticínios,13,34.06
2024-07-31,prod_016,Croissant,Padaria,66,37.36
2024-08-05,prod_039,Suco de Laranja,Bebidas,45,47.16
2024-05-31,prod_013,Costela,Carnes,53,17.56
2024-07-27,prod_006,Batata Frita Congelada,Congelados,25,45.94
2024-05-08,prod_050,Esponja de Aço,Limpeza,16,30.0
2024-08-19,prod_022,Filé de Peito de Frango,Carnes,66,36.71
2024-08-23,prod_017,Esponja de Aço,Limpeza,64,14.38
2024-08-17,prod_038,Pizza Congelada,Congelados,55,37.38
2024-07-16,prod_008,Carne Moída,Carnes,1,39.03
2024-10-02,prod_036,Pão Integral,Padaria,39,11.68
2024-04-24,prod_003,Bife de Alcatra,Carnes,62,38.02
2024-05-18,prod_025,Peixe Congelado,Congelados,23,48.54
2024-05-07,prod_049,Loção Hidratante,Cosméticos,1,18.19
2024-07-25,prod_044,Manteiga,Frios e Laticínios,77,39.71
2024-10-12,prod_044,Manteiga,Frios e Laticínios,93,39.71
2024-05-28,prod_003,Bife de Alcatra,Carnes,80,38.02
2024-10-15,prod_022,Filé de Peito de Frango,Carnes,99,36.71
2024-06-06,prod_026,Nuggets,Congelados,83,10.42
2024-08-16,prod_024,Amaciante,Limpeza,87,14.44
2024-08-29,prod_011,Peixe Congelado,Congelados,64,24.04
2024-08-21,prod_004,Requeijão,Frios e Laticínios,51,14.14
2024-07-21,prod_041,Fósforo,Diversos,52,36.86
2024-06-25,prod_003,Bife de Alcatra,Carnes,79,38.02
2024-07-17,prod_024,Amaciante,Limpeza,17,14.44
2024-07-03,prod_047,Pão Francês,Padaria,57,17.71
2024-08-06,prod_016,Croissant,Padaria,33,37.36
2024-10-16,prod_032,Requeijão,Frios e Laticínios,84,8.51
2024-07-17,prod_030,Croissant,Padaria,92,49.73
2024-09-20,prod_026,Nuggets,Congelados,58,10.42
2024-05-26,prod_024,Amaciante,Limpeza,42,14.44
2024-07-26,prod_034,Guardanapos,Diversos,94,7.56
2024-08-31,prod_026,Nuggets,Congelados,97,10.42
2024-07-02,prod_033,Sabão em Pó,Limpeza,21,13.43
